Curricular units 1st sem (credited),Debtor,Curricular units 1st sem (grade),Curricular units 2nd sem (without evaluations),Target,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Mother's occupation,Previous qualification,International,Marital status,Father's occupation,Curricular units 1st sem (without evaluations),Age at enrollment,Curricular units 2nd sem (enrolled),Nacionality,Daytime/evening attendance,Tuition fees up to date,Application mode,Curricular units 2nd sem (approved),Mother's qualification,Father's qualification,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Curricular units 2nd sem (grade)
0,0,11.6,0,Graduate,5,5,6,1,0,1,6,0,19,5,1,1,1,9,5,13,3,0,5,7,11.6
0,0,10.0,6,Dropout,6,1,9,1,0,1,8,0,24,6,1,0,1,12,0,13,27,0,6,11,0.0
0,0,10.0,0,Dropout,6,1,6,1,0,1,5,0,27,6,1,0,1,12,0,1,14,0,13,16,0.0
0,0,0.0,0,Dropout,5,0,2,1,0,1,4,1,21,5,1,1,1,8,2,13,27,0,9,10,13.5
0,0,13.0,0,Graduate,5,4,8,1,0,1,8,0,18,5,1,1,1,1,3,23,28,0,8,7,12.333333333333334
0,0,13.333333333333334,0,Graduate,6,6,6,1,0,2,8,0,19,6,1,1,1,1,6,22,27,0,6,6,14.5
0,0,11.25,0,Dropout,6,4,4,1,0,1,4,0,18,6,1,1,1,1,2,1,1,0,13,9,12.5
0,0,13.85,0,Graduate,7,5,6,1,0,1,10,0,19,8,1,1,1,16,7,13,1,0,9,9,12.19285714285714
0,0,13.741666666666667,0,Graduate,7,6,5,1,0,1,6,0,19,8,1,1,1,9,7,1,28,0,9,8,14.9125
2,0,15.333333333333334,0,Graduate,6,6,4,17,0,2,4,0,33,5,1,0,1,4,5,25,5,0,5,7,15.8
0,0,11.0,0,Graduate,5,5,4,3,0,2,11,0,45,5,1,1,1,4,5,1,4,0,5,6,13.8
0,0,12.0,0,Graduate,6,6,10,1,0,1,10,0,20,6,1,1,1,1,6,1,1,0,7,6,12.857142857142858
0,0,0.0,0,Dropout,5,0,1,1,0,1,1,0,28,5,1,1,1,12,0,19,24,0,5,5,0.0
0,0,11.571428571428571,0,Graduate,8,7,6,1,0,1,9,0,19,8,1,1,1,14,7,1,1,0,15,15,11.571428571428571
0,0,12.857142857142858,0,Graduate,6,6,5,1,0,1,6,0,18,6,1,1,1,1,3,1,27,0,6,10,12.666666666666666
0,0,0.0,0,Dropout,6,0,5,3,0,1,7,0,38,6,1,1,1,12,0,13,14,0,0,0,0.0
0,0,13.0,0,Graduate,5,5,5,1,0,1,4,0,19,5,1,1,1,1,5,1,3,0,5,5,13.2
0,0,11.0,0,Graduate,6,5,10,1,0,1,10,0,21,6,1,1,1,1,5,1,27,0,8,9,12.0
0,0,12.0,3,Dropout,5,3,10,1,0,1,11,0,21,5,1,1,1,1,1,22,1,0,12,12,15.0
0,0,12.6,0,Graduate,6,5,10,1,0,1,10,0,22,6,1,1,1,1,6,23,27,0,6,6,13.0
0,0,13.4,0,Graduate,6,5,6,1,0,1,8,0,18,6,1,1,1,1,6,13,14,0,7,8,13.166666666666666
0,0,11.333333333333334,0,Graduate,6,6,4,1,0,1,10,0,18,6,1,1,1,8,6,22,27,0,9,9,11.571428571428571
0,0,13.5,0,Dropout,5,4,10,1,0,1,10,2,25,5,1,1,0,1,4,13,1,0,10,14,14.25
2,1,11.75,0,Dropout,6,3,10,12,0,1,8,0,24,6,1,1,0,12,3,13,14,1,14,11,10.333333333333334
0,0,12.471428571428572,0,Enrolled,7,6,5,1,0,1,5,0,19,7,1,1,1,1,7,3,1,0,8,10,11.4625
11,0,12.909090909090908,0,Enrolled,17,11,4,1,0,1,4,0,24,13,1,1,1,7,9,3,3,9,15,19,13.555555555555555
0,0,11.6,0,Graduate,5,5,6,1,0,1,6,0,20,5,1,1,1,1,5,22,14,0,5,5,13.6
0,0,0.0,0,Dropout,5,0,10,1,0,1,2,0,25,5,1,1,0,12,0,22,1,0,9,5,0.0
5,0,12.9,0,Graduate,10,9,10,1,0,1,11,0,20,10,1,1,1,1,10,23,14,4,12,13,12.363636363636363
0,0,13.22,0,Graduate,8,8,6,3,0,1,4,0,23,8,1,1,1,4,8,13,28,0,8,8,13.22
0,0,13.151428571428571,0,Graduate,8,7,8,1,0,1,7,0,19,8,1,1,1,8,7,13,27,0,8,8,13.151428571428571
0,1,12.75,0,Dropout,6,3,10,14,0,1,11,0,29,6,1,1,0,15,3,22,27,0,8,13,11.333333333333334
0,0,11.333333333333334,0,Graduate,6,6,5,1,0,1,8,0,21,6,1,1,1,1,4,13,27,0,8,8,12.25
0,0,13.25,0,Graduate,6,6,10,1,0,1,9,0,18,6,1,1,1,1,5,13,1,0,13,10,14.142857142857142
0,0,12.4,0,Enrolled,6,5,10,1,0,1,10,0,19,6,1,1,1,1,5,13,28,0,6,7,12.4
0,0,15.0,0,Dropout,6,6,8,1,0,1,8,0,18,6,1,1,1,1,6,23,27,0,6,6,12.833333333333334
0,0,14.4,0,Graduate,5,5,12,1,0,1,7,0,19,5,1,1,1,1,5,7,14,0,6,6,13.0
0,0,11.0,0,Enrolled,6,1,10,1,0,1,9,0,18,6,1,1,1,1,0,22,27,0,12,12,0.0
0,0,12.4,0,Graduate,5,5,5,1,0,1,5,0,18,5,1,1,1,8,5,1,1,0,6,8,10.8
0,1,16.0,0,Dropout,7,1,8,12,0,2,8,0,37,7,1,1,0,12,0,23,27,0,12,13,0.0
0,0,13.571428571428571,3,Graduate,5,5,7,15,0,1,7,0,29,5,1,0,1,8,5,22,27,0,14,10,12.333333333333334
0,0,11.833333333333334,0,Enrolled,6,6,10,1,0,1,10,0,18,6,1,1,1,8,6,22,27,0,6,6,12.5
0,0,11.666666666666666,0,Graduate,6,5,10,1,0,1,9,0,19,6,1,1,1,1,5,1,1,0,9,8,12.666666666666666
6,1,11.833333333333334,0,Dropout,10,6,4,1,0,1,2,0,22,7,1,1,0,14,2,1,1,2,8,16,13.0
0,0,11.166666666666666,0,Graduate,6,6,10,1,0,1,8,0,20,6,1,1,1,1,5,22,28,0,10,8,10.6
0,0,0.0,0,Dropout,6,0,13,1,0,1,13,0,34,6,1,0,1,12,0,22,27,0,0,0,0.0
8,1,11.75,2,Dropout,12,8,10,1,0,1,10,0,30,12,1,1,0,14,6,22,28,6,19,17,12.166666666666666
0,0,14.0,0,Graduate,6,6,5,1,0,1,5,0,18,6,1,1,1,1,6,1,1,0,7,7,14.0
0,0,12.833333333333334,0,Graduate,6,6,10,1,0,1,6,0,18,6,1,1,1,1,6,23,14,0,6,6,12.0
0,0,12.25,0,Graduate,6,4,2,1,0,1,4,0,18,6,1,1,1,1,3,3,1,0,10,11,11.666666666666666
0,0,14.828571428571427,0,Graduate,8,7,3,1,0,1,4,0,18,8,1,1,1,8,7,4,1,0,8,8,14.828571428571427
0,0,11.4,0,Graduate,6,5,10,1,0,1,10,0,19,6,1,1,1,1,5,23,28,0,8,7,12.8
0,0,13.0,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,22,27,0,8,6,12.5
0,0,13.671428571428573,0,Graduate,8,7,10,1,0,1,10,0,18,8,1,1,1,1,7,1,1,0,8,8,13.671428571428573
0,0,12.666666666666666,0,Graduate,6,6,5,14,0,1,9,0,21,6,1,1,1,15,5,22,28,0,8,9,12.8
0,0,10.0,0,Dropout,5,2,10,1,0,1,10,0,20,5,1,1,0,1,1,1,14,0,12,10,13.0
0,0,13.5,0,Graduate,5,5,5,1,0,1,9,0,20,5,1,1,1,8,5,10,14,0,8,10,12.333333333333334
2,0,12.67,0,Graduate,7,7,3,1,0,1,6,0,19,8,1,1,1,1,8,5,1,1,8,8,13.55
0,0,14.5,0,Graduate,6,6,5,1,0,1,6,0,20,6,1,1,1,1,6,1,28,0,7,8,15.428571428571429
0,0,13.685714285714283,0,Graduate,7,7,5,1,0,1,11,0,18,8,1,1,1,8,8,10,1,0,8,7,15.3875
0,0,11.0,0,Dropout,6,5,4,1,0,1,4,0,20,6,1,1,1,13,3,22,28,0,10,8,10.666666666666666
7,1,11.555555555555555,2,Dropout,9,7,3,3,0,2,1,4,29,7,1,1,0,4,5,5,4,5,12,16,13.2
0,0,13.79714285714286,0,Enrolled,7,7,6,1,0,1,7,0,18,8,1,1,1,1,8,13,14,0,8,7,13.775
0,0,14.00375,0,Graduate,7,7,6,1,0,1,6,0,20,8,1,1,1,1,7,13,14,0,11,8,13.812857142857142
0,0,12.0,2,Graduate,5,4,10,1,0,1,10,0,22,5,1,1,1,7,4,23,27,0,8,8,11.4
0,0,14.166666666666666,0,Graduate,6,5,5,1,0,4,11,0,47,6,1,0,1,1,6,24,14,0,7,9,14.166666666666666
1,0,14.0,0,Graduate,5,5,9,1,0,2,5,0,31,5,1,0,1,16,5,22,27,0,5,5,13.8
0,0,13.8,0,Graduate,6,5,8,1,0,1,6,0,21,6,1,1,1,1,6,13,27,0,6,7,12.833333333333334
0,0,12.8,0,Graduate,6,5,1,1,0,1,1,0,21,6,1,0,1,1,6,23,28,0,10,8,11.857142857142858
0,0,12.166666666666666,0,Graduate,6,6,5,9,0,2,5,0,24,6,1,1,1,12,6,1,1,0,6,6,13.833333333333334
0,0,12.5,0,Enrolled,6,6,3,1,0,1,10,0,18,6,1,1,1,8,6,4,27,0,6,8,12.333333333333334
0,0,12.0,0,Graduate,6,4,12,11,0,1,3,0,32,6,1,0,1,12,4,19,1,0,12,9,11.5
0,0,10.833333333333334,0,Graduate,6,6,4,1,0,1,5,0,19,6,1,0,1,9,6,3,1,0,9,8,11.5
0,0,13.385,0,Graduate,8,8,2,1,0,1,2,0,24,8,1,1,1,12,8,3,3,0,8,8,13.385
0,0,15.666666666666666,0,Graduate,6,6,5,1,0,1,11,0,19,6,1,1,1,8,6,13,14,0,9,14,14.5
0,1,14.333333333333334,0,Graduate,6,6,7,14,0,1,7,0,19,6,1,1,1,15,6,13,27,0,7,9,13.833333333333334
0,0,11.428571428571429,0,Enrolled,6,6,10,14,0,1,5,0,24,6,1,1,1,15,5,22,27,0,12,10,13.0
0,0,11.666666666666666,0,Graduate,6,6,29,1,0,1,29,0,18,6,1,1,1,8,6,13,14,0,8,9,11.666666666666666
0,0,12.0,0,Dropout,6,5,4,1,0,1,7,0,19,6,1,1,1,1,2,23,27,0,10,9,11.333333333333334
0,0,14.725714285714288,0,Graduate,8,7,3,1,0,2,5,0,19,8,1,1,1,1,7,3,28,0,8,8,14.725714285714288
0,0,14.166666666666666,0,Graduate,6,6,10,1,0,1,9,0,18,6,1,1,1,8,6,13,28,0,6,6,13.666666666666666
0,0,11.571428571428571,0,Graduate,6,6,4,1,0,1,4,0,18,6,1,1,1,1,6,1,1,0,8,10,12.333333333333334
0,0,12.5,0,Graduate,7,7,5,1,0,1,11,0,20,8,1,1,1,8,8,1,1,0,8,7,13.1375
0,0,12.86,2,Graduate,8,8,6,1,0,1,8,2,18,8,1,1,1,1,8,13,28,0,10,10,12.86
0,0,12.25,0,Graduate,6,6,10,1,0,1,8,0,18,6,1,1,1,8,6,23,28,0,9,10,13.714285714285714
0,0,12.0,0,Graduate,5,4,10,1,0,1,10,0,21,5,1,1,1,1,5,23,27,0,5,7,12.2
0,0,15.116666666666667,0,Graduate,7,7,5,1,0,1,10,0,18,8,1,1,1,1,8,13,14,0,9,9,16.168888888888887
0,1,12.5,0,Dropout,5,2,6,1,0,1,6,0,18,5,1,1,0,16,4,13,14,0,6,6,10.25
0,0,0.0,0,Dropout,6,0,5,1,0,1,4,0,19,6,1,1,1,8,0,1,9,0,0,11,0.0
0,0,11.0,0,Enrolled,6,4,5,1,0,1,11,0,19,6,1,1,1,1,4,1,14,0,9,8,11.0
0,0,11.875,0,Graduate,6,6,6,1,0,1,6,0,18,6,1,1,1,8,4,1,14,0,11,8,14.6
1,0,11.0,0,Dropout,5,1,12,3,0,1,12,0,34,5,1,1,1,12,0,3,1,0,5,6,0.0
0,0,15.2,0,Graduate,5,5,12,1,0,1,12,0,19,5,1,1,1,1,5,9,9,0,6,5,13.2
2,1,11.6,0,Dropout,6,5,8,14,0,1,9,0,19,6,1,1,0,15,2,22,27,1,12,7,11.0
0,1,14.833333333333334,0,Graduate,6,6,3,1,0,1,2,0,26,6,1,1,1,16,6,3,14,0,7,6,15.142857142857142
0,0,11.333333333333334,0,Dropout,6,3,1,1,0,1,1,0,21,6,1,1,1,8,3,19,24,0,10,12,11.333333333333334
0,0,11.2,0,Graduate,5,5,5,1,0,1,9,0,18,5,1,1,1,8,5,13,14,0,5,5,11.8
0,0,13.4,0,Graduate,6,5,6,1,0,1,8,0,20,6,1,1,1,8,5,23,28,0,9,8,13.666666666666666
0,0,10.5,0,Dropout,5,2,5,1,0,1,5,0,25,5,1,1,1,16,0,1,1,0,5,12,0.0
0,0,16.2,0,Graduate,5,5,5,1,0,1,4,0,18,5,1,1,1,1,5,1,28,0,5,5,16.4
0,0,14.542857142857144,0,Graduate,7,7,4,1,0,1,7,0,18,8,1,1,1,1,8,13,14,0,11,7,14.88181818181818
0,0,13.694285714285714,0,Graduate,7,7,4,1,0,1,6,0,19,8,1,1,1,1,8,26,14,0,9,7,14.355555555555554
0,0,11.285714285714286,0,Graduate,6,6,6,1,0,1,10,0,18,6,1,1,1,1,6,13,28,0,10,8,11.857142857142858
0,0,11.757142857142856,0,Enrolled,7,6,8,1,0,1,8,0,20,8,1,1,1,8,6,23,28,0,12,11,13.083333333333334
0,1,0.0,0,Dropout,3,0,10,15,0,1,6,0,26,6,1,1,0,4,0,13,14,0,0,3,0.0
0,0,13.058571428571428,0,Graduate,8,7,8,1,0,1,10,0,19,8,1,1,1,13,7,22,27,0,8,8,13.058571428571428
0,0,14.3,0,Graduate,7,7,6,1,0,1,2,0,19,8,1,1,1,1,8,1,1,0,9,7,14.055555555555555
3,0,11.8,0,Graduate,10,5,10,1,0,1,10,0,19,10,1,1,1,14,8,22,27,4,14,15,12.0
0,0,10.333333333333334,0,Enrolled,5,3,8,1,0,1,6,1,19,5,1,1,1,3,3,1,14,0,8,9,13.0
0,0,10.571428571428571,0,Graduate,6,6,6,1,0,1,9,0,18,6,1,1,1,1,3,13,14,0,11,7,11.666666666666666
0,0,13.333333333333334,0,Graduate,7,6,10,6,0,1,10,0,19,7,1,1,1,14,6,1,27,0,7,7,13.333333333333334
0,1,11.857142857142858,0,Graduate,6,6,10,1,0,1,7,0,18,6,1,1,1,1,5,1,1,0,9,10,11.0
0,0,12.6,0,Enrolled,6,5,5,1,0,1,5,0,18,6,1,1,1,1,5,2,14,0,8,9,11.4
0,0,14.0,0,Enrolled,5,5,10,1,0,1,6,3,18,5,1,1,1,1,5,13,28,0,7,11,11.6
0,0,12.0,0,Enrolled,7,5,10,1,0,1,7,0,18,7,1,1,1,1,6,1,28,0,9,12,12.666666666666666
0,1,0.0,0,Dropout,5,0,5,14,0,1,8,0,26,5,1,1,1,15,0,13,27,0,5,6,0.0
0,0,12.0,0,Graduate,6,6,8,1,0,1,8,0,20,6,1,1,1,1,6,23,28,0,7,7,13.0
0,0,12.666666666666666,0,Graduate,6,6,10,1,0,1,11,0,19,6,1,0,1,1,6,22,28,0,6,6,11.666666666666666
0,0,12.166666666666666,0,Graduate,6,6,5,1,0,1,10,0,18,6,1,1,1,1,6,19,27,0,9,6,13.666666666666666
3,0,13.333333333333334,0,Graduate,6,6,8,14,0,1,8,0,19,6,1,1,1,15,6,23,27,2,6,6,14.666666666666666
0,1,15.0,0,Graduate,7,7,3,15,0,1,2,0,40,7,1,1,1,4,7,26,3,0,7,8,14.571428571428571
0,0,13.39125,0,Graduate,8,8,8,1,0,1,8,0,18,8,1,1,1,1,8,23,28,0,8,8,13.39125
0,0,12.166666666666666,0,Graduate,6,5,10,1,0,1,11,0,19,6,1,1,1,8,6,3,1,0,8,9,12.428571428571429
0,0,11.25,0,Graduate,5,4,4,1,0,1,6,0,18,5,1,1,1,8,4,2,7,0,6,9,12.5
0,0,12.0,0,Enrolled,5,4,4,1,0,1,2,2,19,5,1,1,1,1,3,1,2,0,8,13,12.0
0,0,0.0,0,Dropout,0,0,3,1,0,1,3,0,18,0,1,1,1,1,0,3,3,0,0,0,0.0
0,0,12.833333333333334,0,Graduate,6,6,10,1,0,2,10,0,33,6,1,0,1,12,6,22,27,0,8,7,12.857142857142858
0,0,14.0,0,Graduate,6,6,2,3,0,1,3,0,35,6,1,1,1,12,6,3,3,0,11,10,13.1
3,0,13.0,0,Enrolled,5,4,10,1,0,1,2,0,26,5,1,1,1,13,2,22,28,1,7,5,12.0
0,0,13.5,0,Graduate,6,6,8,1,0,1,6,0,18,6,1,1,1,1,6,13,14,0,8,7,12.5
10,0,10.692307692307692,0,Enrolled,16,13,10,1,0,1,10,1,36,13,1,1,1,14,9,22,27,9,19,24,12.307692307692308
0,0,11.0,0,Graduate,5,5,7,1,0,4,7,0,39,5,1,0,1,12,5,22,27,0,9,6,11.666666666666666
0,0,13.0,0,Graduate,6,6,10,1,0,2,10,0,44,6,1,1,1,12,6,22,27,0,6,8,13.833333333333334
0,0,12.0,0,Enrolled,6,5,4,1,0,1,10,0,20,6,1,0,1,1,4,3,1,0,9,10,11.25
0,0,12.6,0,Dropout,6,4,10,1,0,1,10,0,24,6,1,1,1,1,4,13,14,0,6,9,11.5
0,0,13.666666666666666,0,Graduate,6,6,10,1,0,1,9,0,20,6,1,1,1,14,6,13,14,0,6,6,13.333333333333334
0,0,0.0,0,Dropout,0,0,10,1,0,1,6,0,19,0,1,1,0,1,0,1,1,0,0,0,0.0
0,1,14.2,0,Graduate,7,6,10,1,0,2,8,0,18,7,1,1,1,1,6,22,28,0,7,7,14.2
0,1,11.0,0,Dropout,6,5,5,1,0,1,7,0,22,6,1,1,0,1,0,13,14,0,12,10,0.0
0,0,15.0,0,Graduate,6,6,5,1,0,1,6,0,18,6,1,1,1,8,6,13,1,0,7,7,16.428571428571427
0,0,12.585714285714284,0,Graduate,7,6,10,12,0,1,10,0,24,8,1,1,1,12,7,23,27,0,9,9,13.44285714285714
0,0,0.0,0,Dropout,5,0,12,1,0,1,9,0,33,5,1,0,1,12,0,22,27,0,0,0,0.0
0,1,0.0,0,Enrolled,6,0,4,1,0,1,9,0,30,6,1,1,1,12,0,22,27,0,6,6,0.0
0,0,0.0,0,Dropout,6,0,3,17,0,1,4,0,26,6,1,1,1,12,0,3,29,0,0,0,0.0
0,0,11.666666666666666,0,Graduate,6,6,5,1,0,1,2,0,18,6,1,1,1,8,6,13,28,0,10,7,11.833333333333334
0,1,12.666666666666666,0,Dropout,6,3,10,1,0,1,8,0,19,6,1,1,1,1,2,22,28,0,12,13,10.0
0,0,10.333333333333334,2,Enrolled,5,3,10,1,0,1,11,0,20,5,1,1,1,8,4,13,28,0,9,10,11.0
7,0,13.5,0,Graduate,11,8,10,16,0,1,9,0,22,9,1,1,1,17,7,13,27,4,16,18,13.714285714285714
0,0,13.98,0,Enrolled,7,5,10,1,0,1,2,0,19,7,1,1,1,1,5,1,1,0,8,8,13.98
0,0,16.153846153846153,0,Graduate,6,6,8,1,0,1,6,0,21,6,1,1,1,1,6,22,28,0,10,13,15.75
0,0,14.033333333333331,0,Graduate,7,6,5,1,0,1,9,0,21,7,1,1,1,1,6,13,28,0,7,7,14.033333333333331
0,0,11.0,0,Enrolled,5,1,3,1,0,1,8,0,19,5,1,1,1,8,5,13,27,0,6,8,11.2
0,0,13.857142857142858,0,Graduate,7,7,29,1,0,1,46,0,19,7,1,1,1,1,6,23,27,0,8,8,13.666666666666666
0,0,13.414285714285716,0,Dropout,8,7,10,1,0,1,6,0,18,8,1,1,1,1,7,13,14,0,8,8,13.414285714285716
7,0,13.545454545454543,0,Graduate,11,11,10,1,0,2,5,0,50,7,1,0,1,14,7,22,29,3,7,11,13.571428571428571
0,0,11.25,0,Enrolled,5,4,10,1,0,4,8,0,31,5,1,0,1,12,4,23,14,0,10,11,10.833333333333334
0,0,13.833333333333334,0,Graduate,6,6,5,1,0,1,8,0,19,6,1,1,1,8,6,1,14,0,7,6,14.428571428571429
0,0,12.0,0,Graduate,5,5,20,1,0,4,43,0,35,5,1,0,1,12,5,1,27,0,9,8,12.857142857142858
0,0,0.0,0,Dropout,6,0,5,12,0,2,8,0,31,6,1,1,1,12,0,23,28,0,0,0,0.0
5,1,11.9,0,Enrolled,11,10,10,12,0,2,10,0,42,11,1,0,1,16,10,22,27,5,14,14,12.8
0,0,0.0,0,Dropout,5,0,10,1,0,1,10,0,34,5,1,1,0,9,0,22,27,0,0,5,0.0
0,0,15.135714285714286,0,Graduate,7,7,5,1,0,1,5,0,18,8,1,1,1,1,8,1,1,0,8,7,15.287499999999998
0,0,12.285714285714286,0,Enrolled,7,7,4,1,0,1,4,0,18,7,1,1,0,8,6,3,3,0,8,7,13.333333333333334
2,0,12.666666666666666,0,Enrolled,6,5,6,14,0,1,7,0,21,6,1,1,1,15,2,22,28,1,15,16,13.5
0,0,12.74,0,Dropout,7,5,6,12,0,4,8,0,26,8,1,1,1,12,6,23,14,0,12,13,10.978571428571428
0,0,13.25,0,Enrolled,7,6,9,1,0,1,9,0,20,8,1,1,1,14,8,13,27,0,8,8,13.75
0,0,10.333333333333334,0,Enrolled,6,3,6,1,0,1,8,0,19,6,1,1,1,1,3,23,28,0,12,13,10.333333333333334
0,0,13.428571428571429,0,Graduate,6,6,6,1,0,1,6,0,19,6,1,1,1,1,6,13,14,0,6,7,13.166666666666666
6,0,12.555555555555555,0,Graduate,11,9,3,16,0,1,2,0,20,9,1,1,1,17,8,3,4,3,14,19,11.11111111111111
0,0,11.5,0,Graduate,6,6,1,1,0,1,1,0,19,6,1,1,1,1,6,19,24,0,7,8,11.166666666666666
0,0,13.666666666666666,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,22,27,0,9,6,12.333333333333334
10,0,11.272727272727272,0,Graduate,14,11,10,3,0,1,10,0,28,11,1,0,1,12,10,22,27,6,16,16,12.0
0,0,13.166666666666666,0,Enrolled,6,5,5,1,0,1,6,0,22,6,1,1,1,8,5,1,14,0,8,10,12.4
3,0,14.666666666666666,0,Graduate,6,6,8,14,0,1,8,0,21,6,1,0,1,15,6,22,27,2,6,6,14.166666666666666
0,0,12.75,0,Enrolled,6,4,5,14,0,1,6,0,21,6,1,1,1,15,1,4,28,0,19,11,11.0
0,0,11.2,0,Enrolled,7,5,6,1,0,1,4,0,26,8,1,1,1,12,5,1,14,0,13,11,12.14
0,1,13.0,0,Dropout,6,5,8,1,0,1,8,0,18,6,1,1,0,1,5,18,27,0,8,8,11.4
0,0,10.5,0,Dropout,5,2,10,1,0,1,11,0,20,5,1,1,0,8,2,1,1,0,8,8,12.333333333333334
0,0,14.857142857142858,0,Graduate,6,6,5,1,0,1,4,0,18,6,1,1,1,8,6,1,14,0,7,7,14.0
0,0,12.86,0,Graduate,8,7,5,1,0,1,10,0,19,8,1,1,1,1,7,1,1,0,11,11,12.86
5,0,11.727272727272728,0,Graduate,11,11,4,1,0,1,11,0,20,11,1,1,1,16,11,3,14,5,14,12,12.0
3,0,13.142857142857142,0,Graduate,6,6,5,14,0,1,7,0,22,6,1,1,1,15,3,23,27,2,10,11,12.0
0,1,11.8,0,Dropout,6,5,6,1,0,1,9,0,18,6,1,1,1,8,4,22,14,0,9,6,13.714285714285714
0,0,10.666666666666666,3,Dropout,5,3,7,1,0,1,5,0,19,5,1,1,1,8,0,23,27,0,9,10,0.0
0,0,11.6,0,Enrolled,6,5,4,1,0,1,4,0,18,6,1,1,1,8,4,1,3,0,8,9,11.2
0,0,10.333333333333334,0,Enrolled,6,3,8,1,0,1,8,0,20,6,1,1,1,8,3,22,27,0,12,13,10.333333333333334
0,0,12.25,0,Enrolled,6,4,10,1,0,1,10,0,19,6,1,1,1,1,3,23,27,0,11,11,11.0
0,0,12.0,0,Enrolled,6,6,10,1,0,1,10,0,19,6,1,1,1,1,4,13,28,0,7,6,12.75
0,0,14.731428571428571,0,Graduate,8,7,6,1,0,1,6,0,19,8,1,1,1,8,7,22,27,0,8,8,14.731428571428571
0,0,0.0,0,Graduate,0,0,4,1,0,1,10,0,18,0,1,1,1,1,0,1,14,0,0,0,0.0
9,0,13.615384615384617,0,Graduate,13,13,4,15,0,1,10,1,21,12,1,1,1,4,12,1,14,6,12,14,14.25
0,0,15.8,0,Graduate,5,5,10,15,0,1,10,0,27,5,1,0,1,12,5,1,14,0,5,5,14.8
0,0,14.666666666666666,0,Graduate,6,6,5,1,0,1,5,0,19,6,1,1,1,8,6,1,14,0,7,6,14.571428571428571
0,0,0.0,0,Dropout,5,0,1,1,0,4,1,0,25,5,1,1,1,12,0,19,24,0,5,5,0.0
0,0,14.654285714285717,0,Graduate,8,7,8,1,0,1,8,0,18,8,1,1,1,1,7,13,14,0,8,8,14.654285714285717
0,0,12.401428571428571,0,Graduate,8,7,5,3,0,1,9,0,24,8,1,1,1,12,7,13,1,0,8,8,12.401428571428571
0,0,11.5875,0,Graduate,7,7,5,1,0,1,11,0,20,8,1,1,1,1,7,1,1,0,9,8,14.071428571428571
3,0,14.0,0,Graduate,5,5,7,15,0,1,7,0,26,5,1,0,1,4,5,22,27,1,5,5,15.6
0,0,12.333333333333334,0,Graduate,6,6,10,1,0,1,8,0,20,6,1,1,1,1,6,1,28,0,6,9,11.833333333333334
0,0,14.0,0,Graduate,5,5,12,1,0,1,12,0,18,5,1,1,1,1,5,22,27,0,6,5,15.4
0,0,15.23076923076923,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,1,1,0,10,13,12.375
0,0,11.6,0,Dropout,6,5,10,1,0,1,10,0,23,6,1,1,1,1,3,13,14,0,9,9,11.0
0,0,11.6,0,Graduate,7,6,10,1,0,1,10,0,18,7,1,1,1,1,6,22,27,0,7,7,11.6
0,0,0.0,0,Dropout,7,0,5,1,0,1,6,0,18,8,1,1,1,1,0,1,14,0,0,0,0.0
0,0,12.901428571428571,0,Graduate,7,7,3,1,0,1,9,0,19,8,1,1,1,1,8,2,1,0,9,7,13.094444444444443
4,0,14.142857142857142,0,Graduate,7,7,5,1,0,1,4,0,30,5,1,0,1,13,5,1,2,1,5,9,14.8
0,0,0.0,0,Dropout,6,0,5,14,0,1,7,0,29,6,1,1,1,15,0,1,2,0,0,0,0.0
0,0,13.25375,0,Graduate,8,8,4,1,0,1,4,0,19,8,1,1,1,1,8,3,1,0,8,8,13.25375
0,0,13.785714285714286,0,Graduate,7,7,6,1,0,1,4,0,20,8,1,1,1,8,8,13,2,0,8,7,14.1
0,0,13.916666666666666,0,Graduate,7,6,10,1,0,1,4,0,20,7,1,1,1,1,6,22,27,0,7,7,13.916666666666666
0,0,13.5,0,Graduate,6,6,4,1,0,1,8,0,19,6,1,1,1,1,6,23,28,0,9,8,13.571428571428571
0,0,11.333333333333334,0,Enrolled,5,3,10,1,0,1,3,0,20,5,1,1,1,8,2,23,2,0,12,8,10.666666666666666
0,0,0.0,4,Dropout,5,0,5,1,0,3,5,4,21,5,1,1,1,1,0,13,1,0,12,8,0.0
0,0,11.5,0,Graduate,6,5,5,1,0,1,11,0,19,6,1,1,1,8,4,13,28,0,9,10,14.6
0,0,12.082857142857142,0,Graduate,8,7,10,1,0,1,10,0,18,8,1,1,1,1,7,22,28,0,8,8,12.082857142857142
0,0,11.833333333333334,0,Graduate,6,6,8,1,0,1,9,0,27,6,1,0,1,12,5,22,27,0,10,8,12.8
0,0,13.4,0,Graduate,5,5,7,1,0,1,9,0,19,5,1,1,1,8,5,23,28,0,5,6,12.4
0,0,0.0,2,Dropout,7,0,12,1,0,1,4,2,19,7,1,1,1,1,0,1,1,0,7,7,0.0
0,0,14.2,0,Graduate,6,5,5,1,0,1,9,0,19,6,1,1,1,1,6,1,14,0,7,7,14.571428571428571
